candidate_table,candidate_column,similarity_score
Stadium_left,title,0.6576244831085205
Stadium_right,title,0.6332030892372131
SportFacility_right,title,0.6258570551872253
Venue_right,title,0.6163151264190674
ShoppingMall_right,title,0.61250239610672
RugbyLeague_left,title,0.6086636781692505
RugbyLeague_right,title,0.6078263521194458
Race_right,title,0.6028103828430176
ShoppingMall_left,title,0.6019519567489624
Venue_left,title,0.5980163216590881
Galaxy_right,id,0.5975980758666992
TennisTournament_right,id,0.5975980162620544
NaturalEvent_right,id,0.5959519743919373
SoccerClubSeason_right,id,0.5959519743919373
Enzyme_right,id,0.5959519147872925
FootballMatch_right,id,0.5959519147872925
NCAATeamSeason_right,id,0.5959519147872925
GivenName_left,title,0.5957778096199036
SoccerLeague_right,title,0.5948087573051453
Artwork_left,id,0.5940749049186707
SportsLeague_left,id,0.5940749049186707
Magazine_right,title,0.594014048576355
ClericalAdministrativeRegion_left,id,0.5939230918884277
Tournament_right,title,0.5934309363365173
Wrestler_left,id,0.5933173894882202
Tournament_right,id,0.593268096446991
Wrestler_right,id,0.593268096446991
HistoricBuilding_right,id,0.5930641293525696
Wrestler_right,title,0.5924899578094482
SportsLeague_right,title,0.592430830001831
TelevisionStation_right,id,0.5921675562858582
SportsLeague_right,id,0.5917099714279175
ChristianBishop_right,id,0.5917099118232727
PoliticalParty_right,id,0.5917099118232727
RugbyLeague_right,id,0.5915476083755493
MotorsportSeason_right,id,0.5913835763931274
MemberOfParliament_right,id,0.5913516283035278
Reptile_right,id,0.5912085771560669
Noble_right,id,0.5911034941673279
RugbyLeague_left,id,0.5909224152565002
Song_right,id,0.5909224152565002
GivenName_left,id,0.5907947421073914
Amphibian_right,id,0.5907459259033203
SoccerClubSeason_left,id,0.5900585055351257
BasketballTeam_right,title,0.5898836851119995
NationalFootballLeagueSeason_left,id,0.5896128416061401
UnitOfWork_right,id,0.5895944237709045
Case_right,id,0.5895944237709045
Award_right,id,0.5894947648048401
Venue_right,id,0.5894947648048401
