candidate_table,candidate_column,similarity_score
Song_right,title,0.6449025869369507
TennisTournament_right,id,0.6257750988006592
ChristianBishop_right,id,0.6242599487304688
SportsLeague_right,id,0.6242599487304688
PoliticalParty_right,id,0.6242599487304688
Galaxy_right,id,0.6237608194351196
GovernmentAgency_right,id,0.6223763227462769
MemberOfParliament_right,id,0.6216392517089844
Stadium_right,id,0.6208529472351074
Device_right,id,0.6208529472351074
Galaxy_left,id,0.6199874877929688
RugbyLeague_right,title,0.6191321015357971
FootballLeagueSeason_right,title,0.6178004145622253
HistoricBuilding_right,id,0.6177700757980347
NationalFootballLeagueSeason_right,id,0.6144446730613708
ShoppingMall_right,id,0.6133373379707336
Legislature_right,id,0.6133373379707336
BasketballTeam_right,title,0.6113801002502441
Race_right,id,0.6112881302833557
RugbyLeague_left,id,0.6108196973800659
Noble_right,id,0.6098978519439697
Song_right,id,0.6093619465827942
Venue_right,id,0.6088891625404358
UnitOfWork_right,id,0.6088891625404358
Award_right,id,0.6088891625404358
Case_right,id,0.6088891625404358
NCAATeamSeason_right,id,0.6084340810775757
TennisTournament_left,id,0.6080158352851868
SportFacility_right,id,0.6078922748565674
RugbyLeague_right,id,0.6074910163879395
ArtificialSatellite_right,id,0.6074910163879395
FootballMatch_right,id,0.6074910163879395
NaturalEvent_right,id,0.6074910163879395
SoccerClubSeason_right,id,0.6074910163879395
Election_right,id,0.6070501208305359
MotorsportSeason_right,id,0.6059044003486633
Wrestler_right,id,0.6058576107025146
Tournament_right,id,0.6058576107025146
Museum_right,id,0.6058484315872192
Enzyme_right,id,0.6055707931518555
ClericalAdministrativeRegion_right,id,0.6055065393447876
ShoppingMall_left,id,0.6054734587669373
BasketballTeam_right,id,0.6052938103675842
SoccerTournament_right,id,0.6047936081886292
Country_right,id,0.6047936081886292
RailwayLine_left,id,0.604480504989624
Wrestler_right,title,0.6039207577705383
Reptile_left,id,0.6034066081047058
Magazine_right,id,0.6026412844657898
RailwayLine_right,id,0.6026412844657898
