candidate_table,candidate_column,similarity_score
TennisTournament_right,title,0.7292084693908691
Tournament_right,title,0.5451481342315674
Tournament_left,title,0.542675256729126
MotorsportSeason_right,title,0.531162679195404
SoccerTournament_left,title,0.5252058506011963
MotorsportSeason_left,title,0.514323353767395
SoccerTournament_right,title,0.5135353803634644
SoccerClubSeason_right,title,0.5052663683891296
FootballLeagueSeason_right,title,0.5032954812049866
SoccerClubSeason_left,title,0.5028567910194397
SportsLeague_right,title,0.5022385716438293
RugbyLeague_right,title,0.4995132386684418
FootballMatch_left,title,0.49743330478668213
SoccerLeague_right,title,0.4969674050807953
RugbyLeague_left,title,0.4912055730819702
NationalFootballLeagueSeason_left,title,0.4862540364265442
SoccerLeague_left,title,0.48611000180244446
FootballMatch_right,title,0.48603522777557373
FootballLeagueSeason_left,title,0.4849298298358917
SportsLeague_left,title,0.4829387664794922
Race_right,title,0.4812350571155548
Enzyme_right,id,0.4761154055595398
NCAATeamSeason_right,id,0.4743860065937042
SoccerClubSeason_right,id,0.47409579157829285
NaturalEvent_right,id,0.47409579157829285
GivenName_right,id,0.47319555282592773
Drug_right,id,0.47299301624298096
FootballMatch_right,id,0.4729680120944977
ArtificialSatellite_right,id,0.47262462973594666
RugbyLeague_right,id,0.47232943773269653
Legislature_right,id,0.47182363271713257
Race_right,id,0.4717618227005005
ClericalAdministrativeRegion_right,id,0.4716717004776001
Noble_right,id,0.47164225578308105
SoccerLeague_right,id,0.4714828431606293
Monarch_right,id,0.4714828431606293
Artwork_right,id,0.471436083316803
ShoppingMall_left,id,0.471315860748291
FootballLeagueSeason_right,id,0.4711543619632721
TennisTournament_right,id,0.47113004326820374
Magazine_right,id,0.4710538685321808
Hospital_right,id,0.47090235352516174
Country_right,id,0.4708670973777771
SoccerTournament_right,id,0.4708670973777771
TelevisionStation_left,id,0.47070640325546265
MotorsportSeason_right,id,0.4706709384918213
RailwayLine_right,id,0.4706435799598694
ShoppingMall_right,id,0.470491886138916
BasketballTeam_right,id,0.4704759120941162
Galaxy_right,id,0.4703381061553955
